InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
5,9,4,3.742474588097727e-08,1265.625
5,8,1,1.7847368096221046e-11,1293.75
5,8,2,1.7597111367584067e-11,1293.75
5,9,3,3.5666808435271345e-09,1293.75
5,9,4,3.729595538142218e-08,1293.75
5,8,1,1.730606000876454e-11,1321.875
5,8,2,1.7251509200366167e-11,1321.875
5,9,3,3.5527924858526676e-09,1321.875
5,9,4,3.782901628000353e-08,1321.875
5,8,1,2.4837967210060986e-11,1350.0
5,8,2,2.499224345143356e-11,1350.0
5,9,3,3.5578227346881007e-09,1350.0
5,9,4,3.975582873850613e-08,1350.0
5,8,1,4.475606210409116e-11,1378.125
5,8,2,4.4595105076408604e-11,1378.125
5,9,3,3.5659750719170683e-09,1378.125
5,9,4,4.103500173355052e-08,1378.125
5,8,1,2.962870419592551e-11,1406.25
5,8,2,2.987612516385659e-11,1406.25
5,9,3,3.566558062197321e-09,1406.25
5,9,4,3.9999410905938376e-08,1406.25
5,8,1,2.599341924132043e-11,1434.375
5,8,2,2.618728309269969e-11,1434.375
5,9,3,3.5735767468452607e-09,1434.375
5,9,4,4.0100501708072414e-08,1434.375
5,8,1,4.4286961035035416e-11,1462.5
5,8,2,4.402862763156627e-11,1462.5
5,9,3,3.5631240941044894e-09,1462.5
5,9,4,4.1628967331520835e-08,1462.5
5,8,1,4.127693565868084e-11,1490.625
5,8,2,4.136535257801327e-11,1490.625
5,9,3,3.5426965179428092e-09,1490.625
5,9,4,4.342372313820998e-08,1490.625
5,8,1,2.479087654330297e-11,1518.75
5,8,2,2.4991954400741015e-11,1518.75
5,9,3,3.5449465791532304e-09,1518.75
5,9,4,4.422476367490907e-08,1518.75
5,8,1,2.3394543344233624e-11,1546.875
5,8,2,2.3103220556144313e-11,1546.875
5,9,3,3.5549596155634406e-09,1546.875
5,9,4,4.312757977439328e-08,1546.875
5,8,1,2.556956324159621e-11,1575.0
5,8,2,2.4962092261515732e-11,1575.0
5,9,3,3.565103250267575e-09,1575.0
5,9,4,4.2842160180373475e-08,1575.0
5,8,1,2.5999882268319784e-11,1603.125
5,8,2,2.5677662222604752e-11,1603.125
5,9,3,3.555598858124518e-09,1603.125
5,9,4,4.503699035701708e-08,1603.125
5,8,1,3.1515129482269326e-11,1631.25
5,8,2,3.144025566289175e-11,1631.25
5,9,3,3.5399258433046894e-09,1631.25
5,9,4,4.717090494453797e-08,1631.25
5,8,1,4.771622830890601e-11,1659.375
5,8,2,4.7549919334562975e-11,1659.375
5,9,3,3.5323569914009623e-09,1659.375
5,9,4,4.7148485821984554e-08,1659.375
5,8,1,5.1173816831368824e-11,1687.5
5,8,2,5.098599554844202e-11,1687.5
5,9,3,3.5344832711854535e-09,1687.5
5,9,4,4.6277163820468466e-08,1687.5
5,8,1,3.8123690276840934e-11,1715.625
5,8,2,3.807378734157182e-11,1715.625
5,9,3,3.548742632195134e-09,1715.625
5,9,4,4.593515024260342e-08,1715.625
5,8,1,2.992156788574703e-11,1743.75
5,8,2,2.996392146293397e-11,1743.75
5,9,3,3.5467935005442797e-09,1743.75
5,9,4,4.814623522379765e-08,1743.75
5,8,1,2.870028623316745e-11,1771.875
5,8,2,2.8941065006509297e-11,1771.875
5,9,3,3.5299672433095456e-09,1771.875
5,9,4,5.041021810686921e-08,1771.875
5,8,1,2.7605763708241093e-11,1800.0
5,8,2,2.777679725961716e-11,1800.0
5,9,3,3.5214747190802337e-09,1800.0
5,9,4,5.023806074750929e-08,1800.0
5,8,1,2.2068538335380393e-11,1828.125
5,8,2,2.1996855793787262e-11,1828.125
5,9,3,3.521088372376602e-09,1828.125
5,9,4,4.920502182504798e-08,1828.125
5,8,1,2.3152992156328464e-11,1856.25
5,8,2,2.317442621976255e-11,1856.25
5,9,3,3.529071484650928e-09,1856.25
5,9,4,4.937672802369087e-08,1856.25
5,8,1,4.5249689076854643e-11,1884.375
5,8,2,4.562334326987759e-11,1884.375
5,9,3,3.52407488491431e-09,1884.375
5,9,4,5.1152820703289845e-08,1884.375
5,8,1,5.831669010546776e-11,1912.5
5,8,2,5.809558549321028e-11,1912.5
5,9,3,3.514628620356094e-09,1912.5
5,9,4,5.313205620400648e-08,1912.5
5,8,1,4.656560556155402e-11,1940.625
5,8,2,4.6349195637261625e-11,1940.625
5,9,3,3.499077898988241e-09,1940.625
5,9,4,5.312726360019956e-08,1940.625
5,8,1,5.3631885102585527e-11,1968.75
5,8,2,5.406548869428051e-11,1968.75
5,9,3,3.504981228385842e-09,1968.75
5,9,4,5.216775681825037e-08,1968.75
