InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
6,12,4,4.193768795453694e-08,2193.75
6,11,1,1.4595155359128027e-10,2221.875
6,11,2,1.4067483167368308e-10,2221.875
6,12,3,2.7927183367074612e-09,2221.875
6,12,4,4.2105172378742247e-08,2221.875
6,11,1,2.3472620839153923e-10,2250.0
6,11,2,2.2501550595832526e-10,2250.0
6,12,3,2.6938550920050836e-09,2250.0
6,12,4,4.2364398694520346e-08,2250.0
6,11,1,4.493123224489176e-10,2278.125
6,11,2,4.422779265790565e-10,2278.125
6,12,3,2.74617735517258e-09,2278.125
6,12,4,4.282393471279193e-08,2278.125
6,11,1,5.170821224389822e-10,2306.25
6,11,2,5.11453443603944e-10,2306.25
6,12,3,2.7234233461734934e-09,2306.25
6,12,4,4.303033534972697e-08,2306.25
6,11,1,2.586648032063102e-10,2334.375
6,11,2,2.55312806812404e-10,2334.375
6,12,3,2.708078302040591e-09,2334.375
6,12,4,4.362170288274816e-08,2334.375
6,11,1,2.1820547478778084e-10,2362.5
6,11,2,2.2263564801853692e-10,2362.5
6,12,3,2.721852311990211e-09,2362.5
6,12,4,4.428605538597492e-08,2362.5
6,11,1,2.7590982807741414e-10,2390.625
6,11,2,2.677738438332343e-10,2390.625
6,12,3,2.7430683371897765e-09,2390.625
6,12,4,4.4729810855414586e-08,2390.625
6,11,1,4.313425639181949e-10,2418.75
6,11,2,4.24230377981698e-10,2418.75
6,12,3,2.724089140800591e-09,2418.75
6,12,4,4.529480614466226e-08,2418.75
6,11,1,1.9292506273196543e-10,2446.875
6,11,2,1.8932335103435242e-10,2446.875
6,12,3,2.7015099592915255e-09,2446.875
6,12,4,4.5527947278779655e-08,2446.875
6,11,1,2.4982992580260583e-10,2475.0
6,11,2,2.512967277604121e-10,2475.0
6,12,3,2.7758609165083366e-09,2475.0
6,12,4,4.531974247302401e-08,2475.0
6,11,1,2.338926158021911e-10,2503.125
6,11,2,2.3101595705780437e-10,2503.125
6,12,3,2.764240038664746e-09,2503.125
6,12,4,4.56076873418363e-08,2503.125
6,11,1,3.919156127613899e-10,2531.25
6,11,2,3.87279067497722e-10,2531.25
6,12,3,2.670824055489701e-09,2531.25
6,12,4,4.612110377896692e-08,2531.25
6,11,1,2.989628797577928e-10,2559.375
6,11,2,2.924871389289693e-10,2559.375
6,12,3,2.6909535483040543e-09,2559.375
6,12,4,4.6549691009974303e-08,2559.375
6,11,1,1.5569112828978984e-10,2587.5
6,11,2,1.5689909415896623e-10,2587.5
6,12,3,2.750857950361059e-09,2587.5
6,12,4,4.730776231998985e-08,2587.5
6,11,1,2.9205936282038336e-10,2615.625
6,11,2,2.9237156644940597e-10,2615.625
6,12,3,2.726016619955123e-09,2615.625
6,12,4,4.84919975961466e-08,2615.625
6,11,1,1.5881229459714935e-10,2643.75
6,11,2,1.6052142813686184e-10,2643.75
6,12,3,2.7224593157167297e-09,2643.75
6,12,4,4.857530191484779e-08,2643.75
6,11,1,2.2912249653162055e-10,2671.875
6,11,2,2.200935374944032e-10,2671.875
6,12,3,2.7585801668281358e-09,2671.875
6,12,4,4.8244581881069975e-08,2671.875
6,11,1,1.7973533117321223e-10,2700.0
6,11,2,1.7568117357602488e-10,2700.0
6,12,3,2.7998402462118062e-09,2700.0
6,12,4,4.828478493313047e-08,2700.0
6,11,1,2.3615746508191985e-10,2728.125
6,11,2,2.390060926731077e-10,2728.125
6,12,3,2.7891148371040706e-09,2728.125
