InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
5,1,2,5.660323853432251e-11,1350.0
5,1,3,3.437129506228377e-09,1350.0
5,1,4,5.249454995369546e-08,1350.0
5,1,1,5.6491595568206965e-11,1378.125
5,1,2,5.647433214884877e-11,1378.125
5,1,3,3.4570295535808093e-09,1378.125
5,1,4,5.4475013807198725e-08,1378.125
5,1,1,5.542258217461651e-11,1406.25
5,1,2,5.537401020505756e-11,1406.25
5,1,3,3.505428928969814e-09,1406.25
5,1,4,5.390838774275505e-08,1406.25
5,1,1,5.4512604143885126e-11,1434.375
5,1,2,5.4481098210163545e-11,1434.375
5,1,3,3.5232649368511453e-09,1434.375
5,1,4,5.255769948467648e-08,1434.375
5,1,1,5.4777497358771024e-11,1462.5
5,1,2,5.4744019194350185e-11,1462.5
5,1,3,3.508964107468867e-09,1462.5
5,1,4,5.2561262982649514e-08,1462.5
5,1,1,5.587818452594111e-11,1490.625
5,1,2,5.586824726412953e-11,1490.625
5,1,3,3.4893318425507817e-09,1490.625
5,1,4,5.4793868898324106e-08,1490.625
5,1,1,5.678808031885748e-11,1518.75
5,1,2,5.677460963369293e-11,1518.75
5,1,3,3.4878786211094703e-09,1518.75
5,1,4,5.718539486334354e-08,1518.75
5,1,1,5.6987206897107054e-11,1546.875
5,1,2,5.694916118537586e-11,1546.875
5,1,3,3.5184578559474782e-09,1546.875
5,1,4,5.742862942189201e-08,1546.875
5,1,1,5.6614620520579666e-11,1575.0
5,1,2,5.6564230978793185e-11,1575.0
5,1,3,3.5517572715201646e-09,1575.0
5,1,4,5.618711353677973e-08,1575.0
5,1,1,5.6053331808308306e-11,1603.125
5,1,2,5.6015270142151616e-11,1603.125
5,1,3,3.549024542993474e-09,1603.125
5,1,4,5.5680500810164455e-08,1603.125
5,1,1,5.5602810958108874e-11,1631.25
5,1,2,5.558032840458785e-11,1631.25
5,1,3,3.5284359508744087e-09,1631.25
5,1,4,5.740231074959691e-08,1631.25
5,1,1,5.5338917302333656e-11,1659.375
5,1,2,5.5341217062429076e-11,1659.375
5,1,3,3.5173364285764067e-09,1659.375
5,1,4,5.99665727097032e-08,1659.375
5,1,1,5.522907148906717e-11,1687.5
5,1,2,5.5209417075045556e-11,1687.5
5,1,3,3.541822788655258e-09,1687.5
5,1,4,6.091047327574451e-08,1687.5
5,1,1,5.5243653993012855e-11,1715.625
5,1,2,5.523135078398092e-11,1715.625
5,1,3,3.5652571818713555e-09,1715.625
5,1,4,5.975807829867868e-08,1715.625
5,1,1,5.519889956615957e-11,1743.75
5,1,2,5.517549605186505e-11,1743.75
5,1,3,3.581351652072347e-09,1743.75
5,1,4,5.915216160956822e-08,1743.75
5,1,1,5.474882055335531e-11,1771.875
5,1,2,5.47107340872719e-11,1771.875
5,1,3,3.568109271382214e-09,1771.875
5,1,4,6.053562143594418e-08,1771.875
5,1,1,5.374595064669649e-11,1800.0
5,1,2,5.369028093717487e-11,1800.0
5,1,3,3.5509233568010958e-09,1800.0
5,1,4,6.265780422719628e-08,1800.0
5,1,1,5.2534251066263264e-11,1828.125
5,1,2,5.250134967994246e-11,1828.125
5,1,3,3.5536805590425423e-09,1828.125
5,1,4,6.397891658517877e-08,1828.125
5,1,1,5.1943624092707594e-11,1856.25
5,1,2,5.190956070982622e-11,1856.25
5,1,3,3.5820505147557137e-09,1856.25
5,1,4,6.339068729200355e-08,1856.25
5,1,1,5.216915707710612e-11,1884.375
5,1,2,5.214047873167501e-11,1884.375
5,1,3,3.5973578969256284e-09,1884.375
5,1,4,6.299155150504076e-08,1884.375
5,1,1,5.264296254480577e-11,1912.5
5,1,2,5.263516954488703e-11,1912.5
5,1,3,3.599989616704878e-09,1912.5
5,1,4,6.384186032477427e-08,1912.5
5,1,1,5.2474251698546976e-11,1940.625
5,1,2,5.247184887778314e-11,1940.625
5,1,3,3.5816456713186093e-09,1940.625
5,1,4,6.554590678106056e-08,1940.625
5,1,1,5.152293013924652e-11,1968.75
5,1,2,5.150581722474552e-11,1968.75
5,1,3,3.5853321258245406e-09,1968.75
5,1,4,6.701130290577324e-08,1968.75
5,1,1,5.036795171057556e-11,1996.875
5,1,2,5.032215568539903e-11,1996.875
5,1,3,3.5953958083129936e-09,1996.875
5,1,4,6.710289180332155e-08,1996.875
5,1,1,4.983537547789894e-11,2025.0
5,1,2,4.980960238595921e-11,2025.0
5,1,3,3.6099783524806827e-09,2025.0
5,1,4,6.680562875696712e-08,2025.0
5,1,1,5.0113348827932186e-11,2053.125
5,1,2,5.009852895141485e-11,2053.125
5,1,3,3.6287707739316478e-09,2053.125
5,1,4,6.728401792990704e-08,2053.125
5,1,1,5.037920324148028e-11,2081.25
5,1,2,5.03531551008797e-11,2081.25
5,1,3,3.619242957159446e-09,2081.25
5,1,4,6.884248799163366e-08,2081.25
5,1,1,4.998495914311878e-11,2109.375
5,1,2,4.9965421349154923e-11,2109.375
5,1,3,3.6027531146844865e-09,2109.375
5,1,4,6.996000832150634e-08,2109.375
5,1,1,4.906261874643497e-11,2137.5
5,1,2,4.904671265871676e-11,2137.5
5,1,3,3.60568526726224e-09,2137.5
5,1,4,7.056076730553301e-08,2137.5
5,1,1,4.844438840526253e-11,2165.625
5,1,2,4.844293000730039e-11,2165.625
5,1,3,3.6186525340089296e-09,2165.625
5,1,4,7.05624925754282e-08,2165.625
5,1,1,4.868692444735139e-11,2193.75
5,1,2,4.870917633885849e-11,2193.75
5,1,3,3.6387093392559474e-09,2193.75
5,1,4,7.085612113289642e-08,2193.75
5,1,1,4.9416060450231954e-11,2221.875
5,1,2,4.942995276817588e-11,2221.875
5,1,3,3.6310402441566754e-09,2221.875
5,1,4,7.19224531764813e-08,2221.875
5,1,1,4.963850930684498e-11,2250.0
5,1,2,4.965908818247256e-11,2250.0
5,1,3,3.629599464320441e-09,2250.0
5,1,4,7.34195955589707e-08,2250.0
5,1,1,4.911254731693989e-11,2278.125
5,1,2,4.91105749747027e-11,2278.125
5,1,3,3.6192053958405013e-09,2278.125
5,1,4,7.403522623925021e-08,2278.125
5,1,1,4.8452294649331234e-11,2306.25
5,1,2,4.8428890704535907e-11,2306.25
5,1,3,3.6296196162775736e-09,2306.25
5,1,4,7.414536009318416e-08,2306.25
5,1,1,4.8584077459713816e-11,2334.375
5,1,2,4.857883229119393e-11,2334.375
5,1,3,3.643971992200389e-09,2334.375
5,1,4,7.453342694653139e-08,2334.375
5,1,1,4.9647509150522716e-11,2362.5
5,1,2,4.966494909160117e-11,2362.5
5,1,3,3.6576686029918864e-09,2362.5
5,1,4,7.574553979021979e-08,2362.5
5,1,1,5.077442774599343e-11,2390.625
5,1,2,5.0791635709953895e-11,2390.625
5,1,3,3.6518485945804573e-09,2390.625
5,1,4,7.68850991882635e-08,2390.625
5,1,1,5.118941478247855e-11,2418.75
5,1,2,5.122303316521678e-11,2418.75
5,1,3,3.649068167195143e-09,2418.75
5,1,4,7.766561069417384e-08,2418.75
5,1,1,5.086525205955471e-11,2446.875
5,1,2,5.084336363338131e-11,2446.875
5,1,3,3.6423972356154103e-09,2446.875
5,1,4,7.768274039718785e-08,2446.875
5,1,1,5.0158506333512904e-11,2475.0
5,1,2,5.012885621799074e-11,2475.0
5,1,3,3.645514065776741e-09,2475.0
5,1,4,7.83008711059459e-08,2475.0
5,1,1,4.9756353215797256e-11,2503.125
5,1,2,4.974320494962313e-11,2503.125
5,1,3,3.658875712422547e-09,2503.125
5,1,4,7.92039227206276e-08,2503.125
5,1,1,4.979991034587724e-11,2531.25
5,1,2,4.980643975495677e-11,2531.25
5,1,3,3.658386578949389e-09,2531.25
5,1,4,8.032549676883574e-08,2531.25
5,1,1,5.008719163217685e-11,2559.375
5,1,2,5.008750308764976e-11,2559.375
5,1,3,3.66078334895664e-09,2559.375
5,1,4,8.097437293654542e-08,2559.375
5,1,1,5.047154127148216e-11,2587.5
5,1,2,5.050534911860806e-11,2587.5
5,1,3,3.6502691243641618e-09,2587.5
5,1,4,8.13521085040572e-08,2587.5
5,1,1,5.110045496294704e-11,2615.625
5,1,2,5.1120819478133246e-11,2615.625
5,1,3,3.647041910542808e-09,2615.625
5,1,4,8.19571222148993e-08,2615.625
5,1,1,5.187933682353673e-11,2643.75
5,1,2,5.188270940263118e-11,2643.75
5,1,3,3.6608237108218118e-09,2643.75
5,1,4,8.296862735106426e-08,2643.75
5,1,1,5.246215389734389e-11,2671.875
5,1,2,5.247347573797792e-11,2671.875
5,1,3,3.6683770591447617e-09,2671.875
5,1,4,8.381624619348887e-08,2671.875
5,1,1,5.24102768121078e-11,2700.0
5,1,2,5.2373774033268535e-11,2700.0
5,1,3,3.671993580598301e-09,2700.0
5,1,4,8.492603230412944e-08,2700.0
5,1,1,5.152286317028663e-11,2728.125
5,1,2,5.153237657709927e-11,2728.125
5,1,3,3.6592159846428337e-09,2728.125
5,1,4,8.508164877386141e-08,2728.125
5,1,1,5.0356703612468634e-11,2756.25
5,1,2,5.033338322256845e-11,2756.25
5,1,3,3.65704637226664e-09,2756.25
5,1,4,8.561760579414728e-08,2756.25
5,1,1,4.9611738243545895e-11,2784.375
5,1,2,4.959525514358109e-11,2784.375
5,1,3,3.661349491150644e-09,2784.375
5,1,4,8.672054191223586e-08,2784.375
5,1,1,4.9700979245069857e-11,2812.5
5,1,2,4.969709229033756e-11,2812.5
5,1,3,3.665865474453231e-09,2812.5
5,1,4,8.742236972412614e-08,2812.5
