InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
5,1,4,1.7537260043782485e-08,928.125
5,1,1,5.970443418215461e-10,956.25
5,1,2,5.971248534014637e-10,956.25
5,1,3,2.5410356714217255e-09,956.25
5,1,4,1.8122628732207834e-08,956.25
5,1,1,5.984161398002373e-10,984.375
5,1,2,5.9850193849247e-10,984.375
5,1,3,2.5617896839629275e-09,984.375
5,1,4,1.8186837121624674e-08,984.375
5,1,1,5.984933405584065e-10,1012.5
5,1,2,5.985569718209587e-10,1012.5
5,1,3,2.5616294894550414e-09,1012.5
5,1,4,1.880759590831874e-08,1012.5
5,1,1,5.976040431842594e-10,1040.625
5,1,2,5.976704071087248e-10,1040.625
5,1,3,2.601472507777326e-09,1040.625
5,1,4,1.855270349669409e-08,1040.625
5,1,1,5.974227345639794e-10,1068.75
5,1,2,5.97499549523888e-10,1068.75
5,1,3,2.634332104265273e-09,1068.75
5,1,4,1.9195179488205417e-08,1068.75
5,1,1,5.984087179411265e-10,1096.875
5,1,2,5.985324533365037e-10,1096.875
5,1,3,2.6440327553208207e-09,1096.875
5,1,4,1.9572197853739577e-08,1096.875
5,1,1,6.005126330506638e-10,1125.0
5,1,2,6.006374502365858e-10,1125.0
5,1,3,2.617891488243071e-09,1125.0
5,1,4,1.9619735718557463e-08,1125.0
5,1,1,6.029501586708254e-10,1153.125
5,1,2,6.03049759448616e-10,1153.125
5,1,3,2.5735965253188996e-09,1153.125
5,1,4,2.0151171532732086e-08,1153.125
5,1,1,6.039551599064327e-10,1181.25
5,1,2,6.039971152015562e-10,1181.25
5,1,3,2.5773023983033844e-09,1181.25
5,1,4,2.0695822245919004e-08,1181.25
5,1,1,6.031948744213747e-10,1209.375
5,1,2,6.032115244453674e-10,1209.375
5,1,3,2.601393683112843e-09,1209.375
5,1,4,2.084539560067426e-08,1209.375
5,1,1,6.022747722173502e-10,1237.5
5,1,2,6.023294205811874e-10,1237.5
5,1,3,2.640793246292493e-09,1237.5
5,1,4,2.074011322749415e-08,1237.5
5,1,1,6.028748547013119e-10,1265.625
5,1,2,6.029922230300803e-10,1265.625
5,1,3,2.664098875765927e-09,1265.625
5,1,4,2.099350711124451e-08,1265.625
5,1,1,6.048748096020076e-10,1293.75
5,1,2,6.050170393022247e-10,1293.75
5,1,3,2.6622694336114076e-09,1293.75
